Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
165,8.0,0.0,0.0,770.0,5.0,325.0,16049.0,0.1,188.50800000000004,0.0,0.0,3963.069550514221,,,,,,,,,,,,,,,,,,,,,87.1502341154592,45.868605180251286,160.50502345436124,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,8.0,0.0,0.0,1035.0,6.0,265.0,16314.0,0.1,150.01800000000006,0.0,0.0,3988.41340303421,,,,,,,,,,,,,,,,,,,,,66.96107294811371,39.63197836016635,132.53825964978995,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,8.0,0.0,0.0,1165.0,7.0,130.0,16444.0,0.1,72.50700000000003,0.0,0.0,4000.644628763199,,,,,,,,,,,,,,,,,,,,,33.287673238289045,20.740659090037685,68.31616649584764,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,8.0,0.0,0.0,1469.0,8.0,304.0,16748.0,0.1,169.51600000000005,0.0,0.0,4029.700528383255,,,,,,,,,,,,,,,,,,,,,75.19976398368306,44.037554159894825,146.9490228456289,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,8.0,0.0,0.0,1499.0,9.0,30.0,16778.0,0.1,13.505999999999997,0.0,0.0,4032.9626047611237,,,,,,,,,,,,,,,,,,,,,5.679192995669745,4.594047854107426,13.362335518832055,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,8.0,0.0,0.0,1815.0,10.0,316.0,17094.0,0.1,178.0,0.0,0.0,4062.7802193164825,,,,,,,,,,,,,,,,,,,,,80.83194140023153,44.029515148899286,152.76247871247315,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,8.0,0.0,0.0,2068.0,11.0,253.0,17347.0,0.1,126.54500000000016,0.0,0.0,4086.846981048584,,,,,,,,,,,,,,,,,,,,,55.49141567786197,33.166945421583996,112.73102114476944,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,8.0,0.0,0.0,2135.0,12.0,67.0,17414.0,0.1,28.514000000000017,0.0,0.0,4093.3366091251373,,,,,,,,,,,,,,,,,,,,,12.949488244034635,8.567633907190311,27.701760106101776,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,8.0,0.0,0.0,2365.0,13.0,230.0,17644.0,0.1,116.02400000000011,0.0,0.0,4115.479880571365,,,,,,,,,,,,,,,,,,,,,48.86201130905272,32.78986144739069,104.99562365059552,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,8.0,0.0,0.0,2637.0,14.0,272.0,17916.0,0.1,156.50800000000004,0.0,0.0,4141.147960186005,,,,,,,,,,,,,,,,,,,,,69.28599113121709,41.68083470751418,137.93794837110292,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,8.0,0.0,0.0,2884.0,15.0,247.0,18163.0,0.1,129.52600000000012,0.0,0.0,4164.453246831894,,,,,,,,,,,,,,,,,,,,,54.63279634639439,34.774362365289825,116.26411126085111,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,8.0,0.0,0.0,3121.0,16.0,237.0,18400.0,0.1,132.01700000000008,0.0,0.0,4187.271740436554,,,,,,,,,,,,,,,,,,,,,59.804472774079535,35.07214950295306,118.07938063443146,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,8.0,0.0,0.0,3230.0,17.0,109.0,18509.0,0.1,53.523999999999944,0.0,0.0,4197.692195177078,,,,,,,,,,,,,,,,,,,,,24.210454947254444,14.742019524063835,50.98698339054699,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,8.0,0.0,0.0,3299.0,18.0,69.0,18578.0,0.1,36.006999999999984,0.0,0.0,4204.450729131699,,,,,,,,,,,,,,,,,,,,,16.315651073569807,10.996339794252778,34.951087299435244,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,8.0,0.0,0.0,3619.0,19.0,320.0,18898.0,0.1,164.04500000000013,0.0,0.0,4234.750483036041,,,,,,,,,,,,,,,,,,,,,73.89589520758457,38.261018751333175,140.6795319178768,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,8.0,0.0,0.0,3737.0,20.0,118.0,19016.0,0.1,52.52899999999993,0.0,0.0,4246.04638504982,,,,,,,,,,,,,,,,,,,,,22.6618690214422,14.448619639720922,49.95475901874833,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,9.0,0.0,0.0,122.0,1.0,122.0,19138.0,0.1,61.01999999999995,0.0,0.0,4848.939753770828,,,,,,,,,,,,,,,,,,,,,25.58567501174844,17.843527417352494,58.01451867139083,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,9.0,0.0,0.0,348.0,2.0,226.0,19364.0,0.1,119.01200000000006,0.0,0.0,4870.321634054184,,,,,,,,,,,,,,,,,,,,,54.004631411260256,30.53162477469499,107.02088805627982,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,9.0,0.0,0.0,476.0,3.0,128.0,19492.0,0.1,70.00600000000003,0.0,0.0,4882.62068271637,,,,,,,,,,,,,,,,,,,,,32.91420962899136,20.156665280668356,65.92476477226889,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,9.0,0.0,0.0,694.0,4.0,218.0,19710.0,0.1,110.02400000000011,0.0,0.0,4904.172210693359,,,,,,,,,,,,,,,,,,,,,48.03172590795876,29.339264199275082,99.75248897753119,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,9.0,0.0,0.0,736.0,5.0,42.0,19752.0,0.1,15.012999999999993,0.0,0.0,4908.351090192795,,,,,,,,,,,,,,,,,,,,,5.647905238730257,5.259654845292786,14.805383942474341,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,9.0,0.0,0.0,1056.0,6.0,320.0,20072.0,0.1,170.52800000000008,0.0,0.0,4939.029215097427,,,,,,,,,,,,,,,,,,,,,77.40665721144471,40.623912530294525,146.04982328909276,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,9.0,0.0,0.0,1096.0,7.0,40.0,20112.0,0.1,17.00900000000001,0.0,0.0,4943.041428089142,,,,,,,,,,,,,,,,,,,,,6.8517080356220745,5.6734158429220924,16.768451813750808,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,9.0,0.0,0.0,1423.0,8.0,327.0,20439.0,0.1,192.0,0.0,0.0,4974.2006158828735,,,,,,,,,,,,,,,,,,,,,85.27862511783921,48.36693666974442,164.44261036458542,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,9.0,0.0,0.0,1461.0,9.0,38.0,20477.0,0.1,17.00800000000001,0.0,0.0,4978.388092517853,,,,,,,,,,,,,,,,,,,,,6.901810993240034,5.693329138356115,16.7792729488817,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,9.0,0.0,0.0,1558.0,10.0,97.0,20574.0,0.1,53.50799999999998,0.0,0.0,4987.523970365524,,,,,,,,,,,,,,,,,,,,,25.532079171546116,16.132157888297936,51.13360439554675,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,9.0,0.0,0.0,1631.0,11.0,73.0,20647.0,0.1,37.010999999999996,0.0,0.0,4994.705018997192,,,,,,,,,,,,,,,,,,,,,17.016635596846324,10.929056749821811,35.84043062224408,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,9.0,0.0,0.0,1780.0,12.0,149.0,20796.0,0.1,65.03500000000003,0.0,0.0,5009.190087080002,,,,,,,,,,,,,,,,,,,,,29.088794552489002,18.408241286327694,60.82235349631831,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,9.0,0.0,0.0,1925.0,13.0,145.0,20941.0,0.1,73.5200000000001,0.0,0.0,5023.442259311676,,,,,,,,,,,,,,,,,,,,,30.438914270927928,22.450903836555717,69.24477774142056,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,9.0,0.0,0.0,2201.0,14.0,276.0,21217.0,0.1,141.0420000000001,0.0,0.0,5049.8030796051025,,,,,,,,,,,,,,,,,,,,,63.81484064300494,37.35763174286419,123.67633297214206,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,9.0,0.0,0.0,2514.0,15.0,313.0,21530.0,0.1,176.51100000000005,0.0,0.0,5079.211055517197,,,,,,,,,,,,,,,,,,,,,79.8280193825465,43.73584836090814,151.8283347744772,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,9.0,0.0,0.0,2707.0,16.0,193.0,21723.0,0.1,99.51900000000005,0.0,0.0,5097.833259820938,,,,,,,,,,,,,,,,,,,,,46.563114335250184,26.92639802047108,90.71365553070267,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,9.0,0.0,0.0,3037.0,17.0,330.0,22053.0,0.1,178.0190000000001,0.0,0.0,5128.745930671692,,,,,,,,,,,,,,,,,,,,,75.45426504177442,46.29326562028044,153.4257906918074,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,9.0,0.0,0.0,3195.0,18.0,158.0,22211.0,0.1,82.5200000000001,0.0,0.0,5143.777837514877,,,,,,,,,,,,,,,,,,,,,35.65552501650875,24.27671435054919,77.04043086869818,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,9.0,0.0,0.0,3232.0,19.0,37.0,22248.0,0.1,17.506000000000007,0.0,0.0,5147.6002678871155,,,,,,,,,,,,,,,,,,,,,7.632770780932657,5.828698209219352,17.258086395810725,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,9.0,0.0,0.0,3542.0,20.0,310.0,22558.0,0.1,172.52400000000011,0.0,0.0,5176.820627212524,,,,,,,,,,,,,,,,,,,,,73.16225946480037,43.20166083027334,150.14383709626748,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,10.0,0.0,0.0,80.0,1.0,80.0,22638.0,0.1,37.01699999999996,0.0,0.0,5746.601178407669,,,,,,,,,,,,,,,,,,,,,14.7435561587689,12.243669319542322,35.90929819438907,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,10.0,0.0,0.0,395.0,2.0,315.0,22953.0,0.1,167.02800000000008,0.0,0.0,5776.40491271019,,,,,,,,,,,,,,,,,,,,,76.16610194777688,41.96603704799336,143.3221789221157,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,10.0,0.0,0.0,713.0,3.0,318.0,23271.0,0.1,170.5220000000001,0.0,0.0,5806.585633993149,,,,,,,,,,,,,,,,,,,,,74.8837815579135,43.3129259629493,147.00281609395537,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,10.0,0.0,0.0,825.0,4.0,112.0,23383.0,0.1,63.50799999999998,0.0,0.0,5817.346761703491,,,,,,,,,,,,,,,,,,,,,28.24271834472224,18.908166455876994,60.46568645260992,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,10.0,0.0,0.0,884.0,5.0,59.0,23442.0,0.1,27.512000000000015,0.0,0.0,5823.0676028728485,,,,,,,,,,,,,,,,,,,,,11.208823114355331,8.892668539731712,26.90446145470098,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,10.0,0.0,0.0,941.0,6.0,57.0,23499.0,0.1,27.50800000000001,0.0,0.0,5828.58314037323,,,,,,,,,,,,,,,,,,,,,12.202655808162586,8.658008389163676,26.86615406090248,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,10.0,0.0,0.0,1269.0,7.0,328.0,23827.0,0.1,194.5,0.0,0.0,5860.088268995285,,,,,,,,,,,,,,,,,,,,,88.77753914144384,47.95417771612621,165.71222590118293,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,10.0,0.0,0.0,1306.0,8.0,37.0,23864.0,0.1,17.00700000000001,0.0,0.0,5864.084446430206,,,,,,,,,,,,,,,,,,,,,7.0219753000238345,5.766767720862932,16.78073159636025,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,10.0,0.0,0.0,1381.0,9.0,75.0,23939.0,0.1,26.527000000000033,0.0,0.0,5871.351538181305,,,,,,,,,,,,,,,,,,,,,11.628634626139164,7.335537207401304,25.70623917515069,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,10.0,0.0,0.0,1687.0,10.0,306.0,24245.0,0.1,179.50700000000003,0.0,0.0,5900.550264835358,,,,,,,,,,,,,,,,,,,,,81.60796289588791,46.53776975936682,154.84449750436963,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,10.0,0.0,0.0,2009.0,11.0,322.0,24567.0,0.1,187.5,0.0,0.0,5931.459196567535,,,,,,,,,,,,,,,,,,,,,85.83026755375147,46.583646720974386,160.1828593835999,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,10.0,0.0,0.0,2335.0,12.0,326.0,24893.0,0.1,186.50500000000002,0.0,0.0,5962.363771915436,,,,,,,,,,,,,,,,,,,,,83.68152972244071,46.952361605451735,159.54374926526572,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,10.0,0.0,0.0,2597.0,13.0,262.0,25155.0,0.1,114.05800000000006,0.0,0.0,5987.419149875641,,,,,,,,,,,,,,,,,,,,,56.648139322252305,30.25425769511378,99.41491791848904,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,10.0,0.0,0.0,2920.0,14.0,323.0,25478.0,0.1,183.51599999999996,0.0,0.0,6018.013773918152,,,,,,,,,,,,,,,,,,,,,85.47494269105954,45.18453834220203,156.21987704500083,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,10.0,0.0,0.0,3107.0,15.0,187.0,25665.0,0.1,96.51500000000007,0.0,0.0,6035.659103155136,,,,,,,,,,,,,,,,,,,,,42.69057513235406,27.893074839363177,88.70919212530836,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,10.0,0.0,0.0,3348.0,16.0,241.0,25906.0,0.1,126.01900000000009,0.0,0.0,6058.609929323196,,,,,,,,,,,,,,,,,,,,,54.39221842013071,34.81451927828548,113.13663549510335,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,10.0,0.0,0.0,3588.0,17.0,240.0,26146.0,0.1,118.53099999999998,0.0,0.0,6081.437419891357,,,,,,,,,,,,,,,,,,,,,54.59933682471589,30.163811018424738,105.63833018410635,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,10.0,0.0,0.0,3910.0,18.0,322.0,26468.0,0.1,186.50700000000003,0.0,0.0,6112.147360086441,,,,,,,,,,,,,,,,,,,,,81.92100592909462,47.15193588592966,160.44917398963688,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,10.0,0.0,0.0,3966.0,19.0,56.0,26524.0,0.1,27.510000000000012,0.0,0.0,6117.522244691849,,,,,,,,,,,,,,,,,,,,,11.288096634337421,8.909009726766058,26.93170306289984,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,10.0,0.0,0.0,4280.0,20.0,314.0,26838.0,0.1,187.5,0.0,0.0,6147.741241455078,,,,,,,,,,,,,,,,,,,,,86.52373638643661,47.540069300735894,160.65269150497747,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,11.0,0.0,0.0,325.0,1.0,325.0,27163.0,0.1,177.02500000000012,0.0,0.0,6852.18443608284,,,,,,,,,,,,,,,,,,,,,79.81825920514197,42.84218053487626,151.38668774713545,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,11.0,0.0,0.0,425.0,2.0,100.0,27263.0,0.1,52.506999999999984,0.0,0.0,6862.176839351654,,,,,,,,,,,,,,,,,,,,,24.684171289396314,15.402683894726087,50.13881035295595,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,11.0,0.0,0.0,742.0,3.0,317.0,27580.0,0.1,192.5,0.0,0.0,6892.750794410706,,,,,,,,,,,,,,,,,,,,,87.01525401320055,47.60276439287608,165.24649221575484,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,11.0,0.0,0.0,849.0,4.0,107.0,27687.0,0.1,57.50799999999998,0.0,0.0,6902.97060751915,,,,,,,,,,,,,,,,,,,,,26.639413640535746,17.161475798751777,54.76706209759579,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,11.0,0.0,0.0,920.0,5.0,71.0,27758.0,0.1,35.506999999999984,0.0,0.0,6909.782027721405,,,,,,,,,,,,,,,,,,,,,16.54506896639802,10.894430428642128,34.40106783799388,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,11.0,0.0,0.0,1241.0,6.0,321.0,28079.0,0.1,187.5,0.0,0.0,6940.112792730331,,,,,,,,,,,,,,,,,,,,,85.64988326510185,47.401907154696936,160.32688090683513,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,11.0,0.0,0.0,1571.0,7.0,330.0,28409.0,0.1,193.0,0.0,0.0,6971.450714826584,,,,,,,,,,,,,,,,,,,,,87.27372737397464,47.13507454688126,164.52856256315215,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,11.0,0.0,0.0,1882.0,8.0,311.0,28720.0,0.1,172.00900000000004,0.0,0.0,7000.841416835785,,,,,,,,,,,,,,,,,,,,,76.20547648948218,44.026040118062475,148.60616052666396,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,11.0,0.0,0.0,2201.0,9.0,319.0,29039.0,0.1,186.50300000000001,0.0,0.0,7031.471275091171,,,,,,,,,,,,,,,,,,,,,84.48679623932716,45.87946225913988,159.87129471779562,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,11.0,0.0,0.0,2529.0,10.0,328.0,29367.0,0.1,190.001,0.0,0.0,7062.525167226791,,,,,,,,,,,,,,,,,,,,,85.13681198542562,47.11343078642722,162.40076479761098,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,11.0,0.0,0.0,2845.0,11.0,316.0,29683.0,0.1,184.0,0.0,0.0,7093.483169794083,,,,,,,,,,,,,,,,,,,,,83.29686466546174,46.52677641755032,157.99402081331993,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,11.0,0.0,0.0,3043.0,12.0,198.0,29881.0,0.1,112.00900000000004,0.0,0.0,7111.98237657547,,,,,,,,,,,,,,,,,,,,,51.95578617810304,30.768727814446482,101.9255034180684,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,11.0,0.0,0.0,3367.0,13.0,324.0,30205.0,0.1,183.50600000000003,0.0,0.0,7142.475823879242,,,,,,,,,,,,,,,,,,,,,80.92159293220226,44.48537226138648,157.60245118989516,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,11.0,0.0,0.0,3694.0,14.0,327.0,30532.0,0.1,188.50700000000003,0.0,0.0,7173.567259550095,,,,,,,,,,,,,,,,,,,,,85.88320293773509,46.34451802311286,160.7445209367132,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,11.0,0.0,0.0,4002.0,15.0,308.0,30840.0,0.1,179.00699999999998,0.0,0.0,7202.764985561371,,,,,,,,,,,,,,,,,,,,,81.939257338879,44.08198011725679,154.0777100820795,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
